img,title,console,genre,publisher,developer,vg_score,critic_score,user_score,total_shipped,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/2421594ccc.jpg,Dynasty Warriors 4,PS2,Action,KOEI,Omega Force,,,,2.25,,,,,,2003-03-25,
/games/boxart/full_4543143AmericaFrontccc.jpg,Batman: Arkham Asylum,PC,Action,Eidos Interactive,Rocksteady Studios,,9.3,,2.24,,,,,,2009-09-15,
/games/boxart/3334844ccc.jpg,Teenage Mutant Ninja Turtles II: The Arcade Game,NES,Action,Ultra Games,Konami,,,,,2.23,1.74,0.21,0.25,0.03,1990-12-01,
/games/boxart/full_3503329AmericaFrontccc.jpg,Star Wars: The Force Unleashed,PS3,Action,LucasArts,LucasArts,,6.8,,,2.22,1.01,,0.86,0.35,2008-09-16,
/games/boxart/7351891ccc.jpg,Frogger,2600,Action,Parker Bros.,Konami,,,,,2.2,2.06,,0.12,0.02,1982-01-01,
/games/boxart/full_8688619AmericaFrontccc.jpg,Devil May Cry,PS2,Action,Capcom,Capcom,,9.1,9.3,2.16,,,,,,2001-10-16,
/games/boxart/full_8394432AmericaFrontccc.jpg,How to Survive 2,PC,Action,Unknown,EKO Software,,,,2.15,,,,,,,2019-02-02
/games/boxart/4661250ccc.jpg,Finding Nemo,PS2,Action,THQ,Traveller's Tales,,,,,2.09,1.26,0.05,0.6,0.18,2003-05-09,
/games/boxart/full_9978864AmericaFrontccc.jpg,Metal Gear Solid: Peace Walker,PSP,Action,Konami,Kojima Productions,,8.6,,,2.08,0.46,0.96,0.42,0.25,2010-06-08,
/games/boxart/8299340ccc.jpg,The Incredibles,GBA,Action,THQ,Helixe,,5.4,,,2.06,1.15,0.04,0.77,0.1,2004-10-31,
/games/boxart/full_9681133AmericaFrontccc.jpg,Hitman: Absolution,PS3,Action,Square Enix,IO Interactive,,,,,2.06,0.59,0.07,1.08,0.32,2012-11-20,
/games/boxart/full_7914896AmericaFrontccc.jpg,Toy Story 3: The Video Game,DS,Action,Disney Interactive Studios,Avalanche Software,,,,,2.06,0.89,0.02,0.95,0.21,2010-06-15,
/games/boxart/full_7305262AmericaFrontccc.jpg,Tom Clancy's Splinter Cell: Conviction,X360,Action,Ubisoft,Ubisoft Montreal,8.8,8.6,,,2.06,1.2,0.04,0.62,0.19,2010-04-13,
/games/boxart/full_4998678AmericaFrontccc.jpg,Middle-Earth: Shadow of War,PS4,Action,Warner Bros. Interactive Entertainment,Monolith Productions,,,,,2.04,0.82,0.06,0.84,0.33,2017-10-10,2018-01-10
/games/boxart/9313458ccc.jpg,Peter Jackson's King Kong: The Official Game of the Movie,PS2,Action,Ubisoft,Ubisoft Montpellier,,,,,2.04,0.71,,1.02,0.31,2005-11-21,
/games/boxart/full_4676535AmericaFrontccc.jpg,LEGO City Undercover: The Chase Begins,3DS,Action,Nintendo,TT Fusion,,6.2,,2.02,,,,,,2013-04-21,2018-01-05
/games/boxart/1287196ccc.jpg,Onimusha: Warlords,PS2,Action,Capcom,Flagship,,8.7,7.3,2.02,,,,,,2001-03-13,
/games/boxart/full_6039515AmericaFrontccc.jpg,Chivalry: Medieval Warfare,PC,Action,Media.Vision,Torn Banner Studios,,,,2.0,,,,,,2012-10-16,2018-05-01
/games/boxart/full_7935372AmericaFrontccc.jpg,inFAMOUS,PS3,Action,Sony Computer Entertainment,Sucker Punch Productions,8.2,8.7,9.1,2.0,,,,,,2009-05-26,
/games/boxart/full_4591202AmericaFrontccc.jpg,Resident Evil 4,Wii,Action,Capcom,Capcom Production Studio 4,9.0,9.2,9.7,2.0,,,,,,2007-06-19,2019-07-20
/games/boxart/full_8556259AmericaFrontccc.jpg,Saints Row,X360,Action,THQ,Volition Inc.,,8.0,,2.0,,,,,,2006-08-29,
/games/boxart/full_2945750AmericaFrontccc.jpg,Warhammer: Vermintide 2,All,Action,Fatshark,Fatshark,,,,2.0,,,,,,2018-03-08,2021-01-21
/games/boxart/full_9753159AmericaFrontccc.jpg,Tenchu: Stealth Assassins,PS,Action,Activision,Acquire,,8.8,,,1.99,0.95,0.27,0.64,0.13,1998-08-31,
/games/boxart/full_9201038PALFrontccc.jpg,Resident Evil 6,X360,Action,Capcom,Capcom,,,,,1.97,1.12,0.07,0.61,0.16,2012-10-02,
/games/boxart/6239190ccc.jpg,E.T.: The Extra Terrestrial,2600,Action,Atari,Atari,,,,,1.97,1.84,,0.11,0.02,1982-01-01,
/games/boxart/full_2293744AmericaFrontccc.jpg,Dishonored 2,PS4,Action,Bethesda Softworks,Arkane Studios,,,,,1.97,0.62,0.01,1.02,0.31,2016-11-10,2018-04-25
/games/boxart/full_5761407AmericaFrontccc.jpg,Lego Marvel Super Heroes,PS3,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,1.96,0.77,0.01,0.85,0.32,2013-10-22,2018-12-01
/games/boxart/1223151ccc.jpg,Grand Theft Auto: San Andreas,XB,Action,Rockstar Games,Rockstar North,,9.2,,,1.95,1.26,,0.61,0.09,2005-06-07,
/games/boxart/full_6648091AmericaFrontccc.jpeg,Lego Marvel Super Heroes,PS4,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,1.91,0.59,0.01,1.0,0.3,2013-11-15,2018-12-01
/games/boxart/full_6890376AmericaFrontccc.jpg,Tomb Raider (2013),X360,Action,Square Enix,Crystal Dynamics,,8.5,,,1.9,0.86,0.01,0.87,0.16,2013-03-05,2018-01-06
/games/boxart/full_infamous-2_615AmericaFront.jpg,inFAMOUS 2,PS3,Action,Sony Computer Entertainment,Sucker Punch Productions,,8.1,,,1.87,1.05,0.08,0.48,0.26,2011-06-07,
/games/boxart/full_7230441AmericaFrontccc.jpg,Star Wars: The Force Unleashed,Wii,Action,LucasArts,Krome Studios,7.3,6.8,7.4,,1.86,1.11,0.0,0.56,0.19,2008-09-16,
/games/boxart/full_1522776AmericaFrontccc.jpg,Broforce,PC,Action,Devolver Digital,Free Lives Games,,,,1.86,,,,,,2014-04-07,
/games/boxart/full_308626AmericaFrontccc.jpg,The Evil Within,PS4,Action,Bethesda Softworks,Tango Gameworks,,7.7,,,1.86,0.56,0.11,0.9,0.28,2014-10-14,2018-03-13
/games/boxart/full_4797939AmericaFrontccc.jpg,Phineas and Ferb,DS,Action,Disney Interactive Studios,Disney Interactive Studios,,,,,1.85,1.33,,0.37,0.15,2009-02-03,
/games/boxart/full_alan-wake_126PALFront.jpg,Alan Wake,PC,Action,Remedy Entertainment,Remedy Entertainment,,,,1.8,,,,,,2012-02-16,2018-11-02
/games/boxart/full_3758864AmericaFrontccc.jpg,Dead Rising,X360,Action,Capcom,Capcom Production Studio 1,,8.4,,1.8,,,,,,2006-08-08,
/games/boxart/full_4166012AmericaFrontccc.jpg,Friday the 13th: The Game,All,Action,Gun Media,IllFonic,,,,1.8,,,,,,2017-05-26,2021-02-22
/games/boxart/full_9752282JapanFrontccc.jpg,Monster Hunter Double Cross,3DS,Action,Capcom,Capcom,,,,1.8,,,,,,2017-03-18,2018-01-05
/games/boxart/5328878ccc.jpg,Samurai Warriors,PS2,Action,KOEI,Omega Force,,,,1.79,,,,,,2004-05-06,
/games/boxart/full_lego-star-wars-iii-the-clone-wars_36AmericaFront.jpg,LEGO Star Wars III: The Clone Wars,Wii,Action,LucasArts,Traveller's Tales,,7.5,,,1.79,1.01,,0.62,0.15,2011-03-22,
/games/boxart/7611511ccc.jpg,SpongeBob SquarePants: SuperSponge,PS,Action,THQ,Climax Group,,,,,1.78,1.12,,0.58,0.08,2001-09-21,
/games/boxart/3647930ccc.jpg,The Getaway: Black Monday,PS2,Action,Sony Computer Entertainment,Team Soho,,,,,1.78,0.39,0.02,1.01,0.36,2005-01-11,
/games/boxart/full_4313557AmericaFrontccc.jpg,Far Cry 5,XOne,Action,Ubisoft,Ubisoft Montreal,,7.2,,,1.78,1.14,,0.47,0.17,2018-03-27,2018-02-28
/games/boxart/full_1468140PALFrontccc.jpg,Mad Max (2013),PC,Action,Warner Bros. Interactive Entertainment,Avalanche Studios,,,,1.78,,,,,,2015-09-01,2018-01-05
/games/boxart/full_7813881AmericaFrontccc.png,Bayonetta,All,Action,Sega,PlatinumGames,,,,1.77,,,,,,2010-01-05,2020-11-24
/games/boxart/8801129ccc.jpg,50 Cent: Bulletproof,PS2,Action,Vivendi Games,Genuine,,,,,1.77,0.85,,0.76,0.16,2005-11-17,
/games/boxart/1623321ccc.jpg,Dynasty Warriors 3,PS2,Action,KOEI,Omega Force,,,,1.77,,,,,,2001-11-26,
/games/boxart/8044547ccc.jpg,State of Emergency,PS2,Action,Rockstar Games,VIS Entertainment,,8.0,,,1.76,0.86,,0.67,0.22,2002-02-12,
/games/boxart/full_8403039AmericaFrontccc.jpg,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,GBA,Action,THQ,Helixe / Altron,,,,,1.76,1.26,,0.47,0.03,2007-02-27,
/games/boxart/full_1232297AmericaFrontccc.jpg,Kinect Star Wars,X360,Action,Microsoft Studios,Terminal Reality,,,,,1.76,1.05,0.03,0.53,0.15,2012-04-03,2018-09-29
/games/boxart/full_664593AmericaFrontccc.jpg,Just Cause 2,PS3,Action,Square Enix,Avalanche Studios,7.8,8.3,,,1.75,0.45,0.06,0.92,0.32,2010-03-23,
/games/boxart/full_8487538PALFrontccc.jpg,Metal Gear Solid V: The Phantom Pain,PC,Action,Konami Digital Entertainment,Kojima Productions,,,,1.75,,,,,,2015-09-01,2018-05-04
/games/boxart/full_7143174AmericaFrontccc.jpg,For Honor,PS4,Action,Ubisoft,Ubisoft Montreal,,,,,1.75,0.73,0.07,0.66,0.28,2017-02-14,2018-01-09
/games/boxart/full_1835960AmericaFrontccc.jpg,Cuphead,PC,Action,Studio MDHR,Studio MDHR,,,,1.74,,,,,,2017-09-29,2020-08-01
/games/boxart/9052333ccc.jpg,Twisted Metal III,PS,Action,989 Studios,989 Studios,,4.4,,,1.73,1.48,,0.2,0.05,1998-10-31,
/games/boxart/full_8418324AmericaFrontccc.jpg,Harry Potter and the Sorcerer's Stone,GB,Action,Electronic Arts,Griptonite Games,,,,,1.73,0.94,0.1,0.62,0.07,2001-11-21,
/games/boxart/3054904ccc.jpg,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,PS2,Action,Rockstar Games,Rockstar North,,9.7,,,1.72,0.85,,0.66,0.22,2003-10-21,
/games/boxart/full_1099822PALFrontccc.jpg,Hitman: Absolution,X360,Action,Square Enix,IO Interactive,,,,,1.7,0.68,0.01,0.88,0.13,2012-11-20,
/games/boxart/full_518817AmericaFrontccc.jpg,Devil May Cry 2,PS2,Action,Capcom,Capcom,,6.5,,1.7,,,,,,2003-01-25,
/games/boxart/8326950ccc.jpg,Dynasty Warriors 5,PS2,Action,KOEI,Omega Force,,,,1.7,,,,,,2005-03-29,
/games/boxart/full_5849481AmericaFrontccc.jpg,Final Fantasy Tactics Advance,GBA,Action,Nintendo,Square Enix,,,,1.7,,,,,,2003-09-08,
/games/boxart/6582362ccc.gif,Ben 10: Protector of Earth,DS,Action,D3 Publisher,1st Playable Productions,,,,,1.7,0.68,,0.82,0.19,2007-10-30,
/games/boxart/full_7054702AmericaFrontccc.jpg,Saints Row IV,X360,Action,Deep Silver,Volition Inc.,,,,,1.69,1.01,0.01,0.51,0.15,2013-08-20,2018-04-02
/games/boxart/1789636ccc.jpg,Harry Potter and the Sorcerer's Stone,GBA,Action,Electronic Arts,Griptonite Games,,6.6,,,1.69,0.87,0.08,0.66,0.08,2001-11-15,
/games/boxart/full_5633056AmericaFrontccc.jpg,Saints Row 2,PS3,Action,THQ,Volition Inc.,,7.9,,,1.68,0.88,0.02,0.54,0.24,2008-10-14,2018-04-02
/games/boxart/full_17001AmericaFrontccc.jpg,Star Wars The Clone Wars: Lightsaber Duels,Wii,Action,LucasArts,Krome Studios,,,,,1.65,1.21,,0.3,0.14,2008-11-11,
/games/boxart/full_uncharted-golden-abyss_991AmericaFront.jpg,Uncharted: Golden Abyss,PSV,Action,Sony Computer Entertainment,SCEA Bend Studio / Naughty Dog,,7.9,,,1.62,0.53,0.13,0.71,0.25,2012-02-15,
/games/boxart/2169923ccc.jpg,Resident Evil 4,GC,Action,Capcom,Capcom Production Studio 4,,9.6,,1.6,,,,,,2005-01-11,
/games/boxart/full_2327598AmericaFrontccc.jpg,Just Cause 2,X360,Action,Square Enix,Avalanche Studios,7.8,8.0,,,1.6,0.59,0.02,0.83,0.17,2010-03-23,
/games/boxart/full_2340135AmericaFrontccc.jpg,Kirby: Planet Robobot,3DS,Action,Nintendo,HAL Laboratory,,7.7,,1.59,,,,,,2016-06-10,2018-04-20
/games/boxart/full_1783749AmericaFrontccc.jpg,Devil May Cry 4,PS3,Action,Capcom,Capcom,,8.2,8.2,,1.58,0.58,0.34,0.45,0.2,2008-02-05,
/games/boxart/full_7538612AmericaFrontccc.jpg,Batman: Arkham Knight,XOne,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,,,,,1.58,0.97,,0.46,0.14,2015-06-23,2018-01-04
/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_531AmericaFront.jpg,LEGO Pirates of the Caribbean: The Video Game,Wii,Action,Disney Interactive Studios,Traveller's Tales,,7.5,,,1.57,0.73,,0.69,0.15,2011-05-10,
/games/boxart/full_880273AmericaFrontccc.jpg,Mark of the Ninja,PC,Action,Microsoft Studios,Klei Entertainment,,9.3,,1.56,,,,,,2012-10-16,2018-08-12
/games/boxart/full_409483AmericaFrontccc.jpg,Hannah Montana: Music Jam,DS,Action,Disney Interactive Studios,Fall Line Studio,,,,,1.56,1.05,,0.36,0.15,2007-10-16,
/games/boxart/full_1377891AmericaFrontccc.jpg,Twisted Metal,PS,Action,Sony Computer Entertainment,SingleTrac,,7.0,,,1.56,1.32,,0.19,0.05,1995-11-05,
/games/boxart/full_mafia-ii_1AmericaFront.jpg,Mafia II,X360,Action,2K Games,Illusion Softworks,,7.2,,,1.56,0.85,,0.55,0.15,2010-08-24,
/games/boxart/6986704ccc.jpg,Spider-Man 2: Enter: Electro,PS,Action,Activision,Vicarious Visions,,,,,1.55,0.57,0.02,0.87,0.09,2001-10-17,
/games/boxart/full_7837080AmericaFrontccc.jpg,Hitman,PC,Action,Square Enix,IO Interactive,,,,1.53,,,,,,2016-03-11,2018-05-01
/games/boxart/1099086ccc.jpg,Onimusha 3: Demon Siege,PS2,Action,Capcom,Capcom,,,,1.52,,,,,,2004-04-27,
/games/boxart/4178953ccc.jpg,Pac-Man World 2,PS2,Action,Namco,Namco,,,,,1.51,1.26,,0.05,0.21,2002-02-24,
/games/boxart/full_4437631AmericaFrontccc.jpg,How to Survive,PC,Action,505 Games,EKO Software,,,,1.51,,,,,,2013-10-23,
/games/boxart/full_star-wars-the-force-unleashed-ii_2AmericaFront.jpg,Star Wars: The Force Unleashed II,PS3,Action,LucasArts,LucasArts,,6.3,,,1.51,0.8,,0.5,0.21,2010-10-26,
/games/boxart/full_6977688AmericaFrontccc.jpg,Metal Gear Rising: Revengeance,PS3,Action,Konami Digital Entertainment,PlatinumGames,,9.0,,,1.5,0.47,0.44,0.41,0.18,2013-02-19,2018-01-12
/games/boxart/full_2157803AmericaFrontccc.jpg,Heavenly Sword,PS3,Action,Sony Computer Entertainment,Ninja Theory,,8.0,,1.5,,,,,,2007-09-12,
/games/boxart/full_870841AmericaFrontccc.jpg,Persona 5 Strikers,All,Action,Sega,Omega Force,,,,1.5,,,,,,2021-02-23,2020-12-07
/games/boxart/full_131208AmericaFrontccc.jpg,Warriors Orochi,All,Action,KOEI,Omega Force,,,,1.5,,,,,,2007-09-18,2020-10-17
/games/boxart/8977809ccc.jpg,Pac-Man World,PS,Action,Namco,Namco,,,,,1.5,1.21,0.1,0.14,0.04,1999-09-30,
/games/boxart/full_mafia-ii_4AmericaFront.jpg,Mafia II,PS3,Action,2K Games,Illusion Softworks,,7.0,,,1.49,0.5,0.04,0.7,0.25,2010-08-24,
/games/boxart/full_dead-rising-2_9AmericaFront.jpg,Dead Rising 2,X360,Action,Capcom,Blue Castle Games,,8.2,,,1.49,0.75,0.09,0.53,0.13,2010-09-28,
/games/boxart/full_lego-star-wars-iii-the-clone-wars_502AmericaFront.jpg,LEGO Star Wars III: The Clone Wars,X360,Action,LucasArts,Traveller's Tales,,7.9,,,1.48,0.84,,0.51,0.13,2011-03-22,
/games/boxart/full_final-fight_2AmericaFront.jpg,Final Fight,SNES,Action,Capcom,Capcom,,10.0,,1.48,,,,,,1991-11-10,
/games/boxart/full_9890219AmericaFrontccc.png,The Incredible Hulk,All,Action,Sega,Edge of Reality,,,,1.48,,,,,,2008-06-05,2020-11-13
/games/boxart/1345535ccc.jpg,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,Action,Ubisoft,Ubisoft Shanghai,,9.2,9.0,,1.48,0.82,,0.59,0.07,2004-03-23,
/games/boxart/full_1130191AmericaFrontccc.jpg,Dying Light,XOne,Action,Warner Bros. Interactive Entertainment,Techland,,,,,1.47,1.01,0.01,0.31,0.14,2016-02-06,2018-05-04
/games/boxart/full_1821842AmericaFrontccc.jpg,Ryse: Son of Rome,XOne,Action,Microsoft Studios,Crytek,,,,,1.47,0.84,0.0,0.49,0.13,2013-11-22,2018-03-24
/games/boxart/3801642ccc.jpg,The SpongeBob SquarePants Movie,GBA,Action,THQ,WayForward,,,,,1.46,1.02,,0.38,0.06,2004-10-27,
/games/boxart/full_3589977PALFrontccc.png,One Piece Pirate Warriors,PS3,Action,Namco Bandai Games,Omega Force,,,,1.45,,,,,,2012-09-25,2018-01-12
/games/boxart/3125319ccc.jpg,Resident Evil Outbreak,PS2,Action,Capcom,Capcom Production Studio 1,,7.1,,1.45,,,,,,2004-03-31,
/games/boxart/full_601061AmericaFrontccc.jpg,Assassin's Creed Syndicate,XOne,Action,Ubisoft,Ubisoft Quebec,,,,,1.44,0.71,,0.61,0.12,2015-10-23,2018-01-14
/games/boxart/full_988743AmericaFrontccc.jpg,Attack on Titan,Series,Action,Spike Chunsoft,Spike Chunsoft,,,,1.44,,,,,,2013-12-05,2020-03-24
/games/boxart/full_star-wars-the-force-unleashed-ii_9AmericaFront.jpg,Star Wars: The Force Unleashed II,X360,Action,LucasArts,LucasArts,,6.3,,,1.44,0.95,,0.37,0.12,2010-10-26,
/games/boxart/full_5179035AmericaFrontccc.jpg,Frogger 2: Swampy's Revenge,PS,Action,Hasbro Interactive,Blitz Games,,,,,1.43,0.8,,0.54,0.09,2000-10-10,
/games/boxart/full_388041AmericaFrontccc.jpg,Middle-Earth: Shadow of Mordor,XOne,Action,Warner Bros. Interactive Entertainment,Monolith Productions,,,,,1.42,0.77,0.01,0.52,0.12,2014-09-30,2018-05-04
/games/boxart/full_7773841AmericaFrontccc.jpg,Yu-Gi-Oh! The Duelists of the Roses,PS2,Action,Konami,Konami,,7.0,,,1.41,1.07,,0.35,,2003-02-16,
/games/boxart/full_1021105AmericaFrontccc.jpg,LEGO Star Wars: The Video Game,GC,Action,Eidos Interactive,Traveller's Tales,,7.9,,,1.41,1.09,,0.28,0.04,2005-10-25,
/games/boxart/442847ccc.jpg,LEGO Star Wars II: The Original Trilogy,PSP,Action,LucasArts,Traveller's Tales,,8.4,,,1.41,0.58,,0.51,0.32,2006-09-12,
/games/boxart/4081081ccc.jpg,The Lion King,GEN,Action,Virgin Interactive,Westwood Studios,,,,,1.41,0.97,0.03,0.37,0.05,1994-12-08,
/games/boxart/2125308ccc.jpg,Spider-Man: The Movie,XB,Action,Activision,Treyarch,,7.7,,,1.4,1.07,,0.28,0.05,2002-04-15,
/games/boxart/full_8051823AmericaFrontccc.jpg,Nioh 2,PS4,Action,Sony Interactive Entertainment,Team Ninja,,,,1.4,,,,,,2020-03-13,2020-05-15
/games/boxart/full_pokemon-rumble-blast_685AmericaFront.jpg,Pokémon Rumble Blast,3DS,Action,Nintendo,Ambrella,,5.3,,1.4,,,,,,2011-10-24,
/games/boxart/8279816ccc.jpg,Resident Evil - Code: Veronica X,PS2,Action,Capcom,Capcom,,8.4,,1.4,,,,,,2001-08-21,
/games/boxart/full_2938427PALFrontccc.jpg,Batman: Arkham Knight,PC,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,,,,1.4,,,,,,2015-06-23,2018-01-04
/games/boxart/full_938056AmericaFrontccc.jpg,Toy Story 3: The Video Game,Wii,Action,Disney Interactive Studios,Avalanche Software,,,,,1.39,0.63,,0.62,0.14,2010-06-15,
/games/boxart/9890373ccc.jpg,Teenage Mutant Ninja Turtles III: The Manhattan Project,NES,Action,Konami,Konami,,,,,1.39,1.05,0.15,0.17,0.02,1992-02-01,
/games/boxart/full_2785243AmericaFrontccc.jpg,Hannah Montana: Spotlight World Tour,Wii,Action,Disney Interactive Studios,Avalanche Software,,,,,1.39,0.87,,0.38,0.13,2007-11-06,
/games/boxart/full_3902291AmericaFrontccc.jpg,Bakugan: Battle Brawlers,DS,Action,Activision,MTO,,6.4,,,1.38,1.26,,0.02,0.1,2009-10-20,
/games/boxart/7255090ccc.jpg,True Crime: Streets of LA,XB,Action,Activision,Luxoflux,,,,,1.38,0.96,,0.37,0.05,2003-11-03,
/games/boxart/full_dead-rising-2_5AmericaFront.jpg,Dead Rising 2,PS3,Action,Capcom,Blue Castle Games,,8.1,,,1.37,0.43,0.15,0.57,0.22,2010-09-28,
/games/boxart/full_metroid-other-m_7AmericaFront.jpg,Metroid: Other M,Wii,Action,Nintendo,Nintendo SPD Production Group 1/Team Ninja,,7.7,,,1.36,0.85,0.13,0.28,0.1,2010-08-31,
/games/boxart/full_kid-icarus-uprising_513AmericaFront.jpg,Kid Icarus: Uprising,3DS,Action,Nintendo,Project Sora,,8.0,,1.35,,,,,,2012-03-23,2018-01-05
/games/boxart/7409580ccc.jpg,Resident Evil,GC,Action,Capcom,Capcom,,8.9,,1.35,,,,,,2002-04-30,
/games/boxart/full_9236363AmericaFrontccc.png,Watch Dogs 2,XOne,Action,Ubisoft,Ubisoft,,,,,1.35,0.71,,0.53,0.12,2016-11-15,
/games/boxart/full_7623118AmericaFrontccc.jpg,Devil May Cry 4,X360,Action,Capcom,Capcom,,8.5,,,1.34,0.79,0.08,0.34,0.13,2008-02-05,
/games/boxart/full_7865730AmericaFrontccc.jpg,Saints Row IV,PS3,Action,Deep Silver,Volition Inc.,,,,,1.33,0.58,0.09,0.45,0.21,2013-08-20,2018-04-02
/games/boxart/full_1170189AmericaFrontccc.jpg,Alan Wake,X360,Action,Microsoft Game Studios,Remedy Entertainment,9.2,8.3,,,1.33,0.66,0.05,0.5,0.12,2010-05-18,
/games/boxart/full_8858872AmericaFrontccc.jpg,Fighting Force,PS,Action,Eidos Interactive,Core Design Ltd.,,,,,1.32,0.73,,0.5,0.09,1997-10-31,
/games/boxart/full_6903656AmericaFrontccc.jpg,Geometry Dash,PC,Action,Unknown,RobTop Games,,,,1.32,,,,,,,2019-02-03
/games/boxart/full_8752118PALFrontccc.jpg,Resident Evil 6,PC,Action,Capcom,Capcom,,,,1.32,,,,,,2013-03-22,2019-01-03
/games/boxart/full_7470648AmericaFrontccc.jpg,Thief,PC,Action,Square Enix,Eidos Montreal,,,,1.31,,,,,,2014-02-25,2018-01-04
/games/boxart/full_3384417AmericaFrontccc.jpg,[Prototype],X360,Action,Activision,Radical Entertainment,,7.9,,,1.31,0.84,,0.35,0.12,2009-06-09,
/games/boxart/full_6115800AmericaFrontccc.jpg,Who's Your Daddy,PC,Action,Unknown,Evil Tortilla Games,,,,1.31,,,,,,,2019-02-03
/games/boxart/full_289274AmericaFrontccc.jpg,Devil May Cry 3: Dante's Awakening,PS2,Action,Capcom,Capcom,,8.6,,1.3,,,,,,2005-03-01,
/games/boxart/full_9105098AmericaFrontccc.jpg,Assassin's Creed: Rogue,PS3,Action,Ubisoft,Ubisoft Sofia,,,,,1.3,0.46,0.07,0.57,0.2,2014-11-11,2018-01-14
/games/boxart/full_7853410PALFrontccc.jpg,The Escapists,PC,Action,Team17 Software,Mouldy Toof Studios,,,,1.3,,,,,,2014-08-20,
/games/boxart/1435179ccc.jpg,Army Men 3D,PS,Action,3DO,3DO,,,,,1.28,1.1,,0.14,0.04,1999-02-28,
/games/boxart/full_9250565AmericaFrontccc.jpg,Manhunt,PS2,Action,Rockstar Games,Rockstar North,,8.0,,,1.28,0.63,,0.49,0.16,2003-11-18,
/games/boxart/full_344406AmericaFrontccc.jpg,Jet Li: Rise to Honor,PS2,Action,Sony Computer Entertainment,Sony Computer Entertainment America,,,,,1.27,0.62,,0.48,0.16,2004-02-17,
/games/boxart/full_lego-harry-potter-years-5-7_21AmericaFront.jpg,LEGO Harry Potter: Years 5-7,Wii,Action,Warner Bros. Interactive,Traveller's Tales,,,,,1.26,0.7,,0.44,0.12,2011-11-11,
/games/boxart/full_2923134AmericaFrontccc.jpg,Assassin's Creed: Bloodlines,PSP,Action,Ubisoft,Griptonite Studio,5.4,6.3,,,1.26,0.43,0.05,0.5,0.28,2009-11-17,
/games/boxart/full_8841685AmericaFrontccc.jpg,Star Wars: The Force Unleashed,PS2,Action,LucasArts,Krome Studios,,,,,1.25,0.49,0.01,0.0,0.75,2008-09-16,
/games/boxart/78053ccc.jpg,Combat,2600,Action,Atari,Atari,,,,,1.25,1.17,,0.07,0.01,1977-01-01,
/games/boxart/6390293ccc.jpg,Resident Evil Zero,GC,Action,Capcom,Capcom Production Studio 3 / Flagship,,8.2,,1.25,,,,,,2002-11-12,
/games/boxart/6931737ccc.jpg,Lara Croft Tomb Raider: The Angel of Darkness,PS2,Action,Eidos Interactive,Core Design Ltd.,,,,,1.25,0.61,,0.48,0.16,2003-06-20,
/games/boxart/4348446ccc.jpg,Tom Clancy's Splinter Cell: Pandora Tomorrow,PS2,Action,Ubisoft,Ubisoft Shanghai,,,,,1.25,0.52,,0.56,0.17,2004-06-16,
/games/boxart/full_6433584AmericaFrontccc.jpg,[Prototype],PS3,Action,Activision,Radical Entertainment,,8.1,,,1.24,0.65,,0.41,0.18,2009-06-09,
/games/boxart/full_9860865AmericaFrontccc.jpg,Star Wars Episode III: Revenge of the Sith,XB,Action,LucasArts,The Collective,,,,,1.24,0.82,,0.38,0.04,2005-05-04,
/games/boxart/full_926681AmericaFrontccc.jpg,Transformers: Autobots / Decepticons,DS,Action,Activision,Vicarious Visions,,,,,1.24,1.12,,0.03,0.09,2007-06-19,
/games/boxart/5410078ccc.jpg,Ben 10: Protector of Earth,Wii,Action,D3 Publisher,High Voltage Software,,,,,1.23,0.54,,0.55,0.13,2007-10-30,
/games/boxart/full_3265725AmericaFrontccc.png,Bayonetta,PS3,Action,Sega,PlatinumGames,8.4,8.6,7.2,,1.21,0.44,0.21,0.4,0.16,2010-01-05,
/games/boxart/full_star-wars-episode-1-jedi-power-battles_150AmericaFront.jpg,Star Wars Episode 1: Jedi Power Battles,PS,Action,LucasArts,LucasArts,,,,,1.21,0.66,0.01,0.48,0.06,2000-03-31,
/games/boxart/8362532ccc.jpg,The Lord of the Rings: The Fellowship of the Ring,PS2,Action,Black Label Games,Surreal Software,,,,,1.2,0.59,,0.46,0.15,2002-10-16,
/games/boxart/full_5658101AmericaFrontccc.jpg,Mad Max (2013),PS4,Action,Warner Bros. Interactive Entertainment,Avalanche Studios,,,,,1.2,0.38,0.05,0.59,0.19,2015-09-01,2018-01-05
/games/boxart/full_7496472AmericaFrontccc.jpg,Dead Rising 4,All,Action,Microsoft Studios,Capcom,,,,1.2,,,,,,2016-12-06,2020-10-10
